id,geo,wat_res,TIME_PERIOD,OBS_VALUE
2888,Italy,INFL_NBT,1997,0
2889,Italy,INFL_NBT,1998,0
2890,Italy,INFL_NBT,1999,0
2891,Italy,INFL_NBT,2000,0
2892,Italy,INFL_NBT,2001,46880.6
2893,Italy,INFL_NBT,2002,23217.4
2894,Italy,INFL_NBT,2003,15802.1
2895,Italy,INFL_NBT,2004,26395.8
2896,Italy,INFL_NBT,2005,17476.2
2897,Italy,INFL_NBT,2006,19763.2
2898,Italy,INFL_NBT,2007,24076
2899,Italy,INFL_NBT,2008,22858.5
2900,Italy,INFL_NBT,2009,32611.4
2901,Italy,INFL_NBT,2010,30196.3
2902,Italy,INFL_NBT,2011,0
2903,Italy,INFL_NBT,2012,0
2904,Italy,INFL_NBT,2013,0
2905,Italy,INFL_NBT,2014,0
2906,Italy,INFL_NBT,2015,0
2907,Italy,INFL_NBT,2016,0
2908,Italy,INFL_NBT,2017,0
2909,Italy,INFL_NBT,2018,0
2910,Italy,INTFL,1989,0
2911,Italy,INTFL,1990,164000
2912,Italy,INTFL,1991,0
2913,Italy,INTFL,1992,0
2914,Italy,INTFL,1993,0
2915,Italy,INTFL,1994,0
2916,Italy,INTFL,1995,0
2917,Italy,INTFL,1996,0
2918,Italy,INTFL,1997,0
2919,Italy,INTFL,1998,0
2920,Italy,INTFL,1999,0
2921,Italy,INTFL,2000,89540.6
2922,Italy,INTFL,2001,59504.7
2923,Italy,INTFL,2002,105255.7
2924,Italy,INTFL,2003,89088.9
2925,Italy,INTFL,2004,122123.7
2926,Italy,INTFL,2005,101417.7
2927,Italy,INTFL,2006,56258.5
2928,Italy,INTFL,2007,48374.5
2929,Italy,INTFL,2008,111842
2930,Italy,INTFL,2009,123600.7
2931,Italy,INTFL,2010,151194.8
2932,Italy,INTFL,2011,0
2933,Italy,INTFL,2012,0
2934,Italy,INTFL,2013,0
2935,Italy,INTFL,2014,0
2936,Italy,INTFL,2015,0
2937,Italy,INTFL,2016,0
2938,Italy,INTFL,2017,0
2939,Italy,INTFL,2018,0
2940,Italy,OUTFL,1989,0
2941,Italy,OUTFL,1990,141000
2942,Italy,OUTFL,1991,0
2943,Italy,OUTFL,1992,0
2944,Italy,OUTFL,1993,0
2945,Italy,OUTFL,1994,0
2946,Italy,OUTFL,1995,0
2947,Italy,OUTFL,1996,0
2948,Italy,OUTFL,1997,0
2949,Italy,OUTFL,1998,0
2950,Italy,OUTFL,1999,0
2951,Italy,OUTFL,2000,0
2952,Italy,OUTFL,2001,106487.5
2953,Italy,OUTFL,2002,128554.5
2954,Italy,OUTFL,2003,104972.4
2955,Italy,OUTFL,2004,148594.5
2956,Italy,OUTFL,2005,118974
2957,Italy,OUTFL,2006,76118.7
2958,Italy,OUTFL,2007,72550.1
2959,Italy,OUTFL,2008,134774.9
2960,Italy,OUTFL,2009,156314.2
2961,Italy,OUTFL,2010,181494.6
2962,Italy,OUTFL,2011,0
2963,Italy,OUTFL,2012,0
2964,Italy,OUTFL,2013,0
2965,Italy,OUTFL,2014,0
2966,Italy,OUTFL,2015,0
2967,Italy,OUTFL,2016,0
2968,Italy,OUTFL,2017,0
2969,Italy,OUTFL,2018,0
2970,Italy,PRECIP,1989,0
2971,Italy,PRECIP,1990,296000
2972,Italy,PRECIP,1991,0
2973,Italy,PRECIP,1992,0
2974,Italy,PRECIP,1993,0
2975,Italy,PRECIP,1994,0
2976,Italy,PRECIP,1995,0
2977,Italy,PRECIP,1996,0
2978,Italy,PRECIP,1997,0
2979,Italy,PRECIP,1998,0
2980,Italy,PRECIP,1999,0
2981,Italy,PRECIP,2000,244648.6
2982,Italy,PRECIP,2001,190838.7
2983,Italy,PRECIP,2002,283729.4
2984,Italy,PRECIP,2003,218186.2
2985,Italy,PRECIP,2004,274198.7
2986,Italy,PRECIP,2005,250316
2987,Italy,PRECIP,2006,201418.1
2988,Italy,PRECIP,2007,194680
2989,Italy,PRECIP,2008,262289.8
2990,Italy,PRECIP,2009,272025.8
2991,Italy,PRECIP,2010,306883.1
2992,Italy,PRECIP,2011,0
2993,Italy,PRECIP,2012,0
2994,Italy,PRECIP,2013,0
2995,Italy,PRECIP,2014,0
2996,Italy,PRECIP,2015,0
2997,Italy,PRECIP,2016,0
2998,Italy,PRECIP,2017,0
2999,Italy,PRECIP,2018,0
3000,Italy,RFW_RES,1989,0
3001,Italy,RFW_RES,1990,172000
3002,Italy,RFW_RES,1991,0
3003,Italy,RFW_RES,1992,0
3004,Italy,RFW_RES,1993,0
3005,Italy,RFW_RES,1994,0
3006,Italy,RFW_RES,1995,0
3007,Italy,RFW_RES,1996,0
3008,Italy,RFW_RES,1997,0
3009,Italy,RFW_RES,1998,0
3010,Italy,RFW_RES,1999,0
3011,Italy,RFW_RES,2000,0
3012,Italy,RFW_RES,2001,106385.3
3013,Italy,RFW_RES,2002,128473.1
3014,Italy,RFW_RES,2003,104890.9
3015,Italy,RFW_RES,2004,148519.5
3016,Italy,RFW_RES,2005,118893.9
3017,Italy,RFW_RES,2006,76021.7
3018,Italy,RFW_RES,2007,72450.5
3019,Italy,RFW_RES,2008,134700.5
3020,Italy,RFW_RES,2009,156212.1
3021,Italy,RFW_RES,2010,181391.1
3022,Italy,RFW_RES,2011,0
3023,Italy,RFW_RES,2012,0
3024,Italy,RFW_RES,2013,0
3025,Italy,RFW_RES,2014,0
3026,Italy,RFW_RES,2015,0
3027,Italy,RFW_RES,2016,0
3028,Italy,RFW_RES,2017,0
3029,Italy,RFW_RES,2018,0
3030,Lithuania,EVAP_TSP,1989,0
3031,Lithuania,EVAP_TSP,1990,32523
3032,Lithuania,EVAP_TSP,1991,25202
3033,Lithuania,EVAP_TSP,1992,26856
3034,Lithuania,EVAP_TSP,1993,31828
3035,Lithuania,EVAP_TSP,1994,25260
3036,Lithuania,EVAP_TSP,1995,28594
3037,Lithuania,EVAP_TSP,1996,23696
3038,Lithuania,EVAP_TSP,1997,31401
3039,Lithuania,EVAP_TSP,1998,34619
3040,Lithuania,EVAP_TSP,1999,24914
3041,Lithuania,EVAP_TSP,2000,23182
3042,Lithuania,EVAP_TSP,2001,31894
3043,Lithuania,EVAP_TSP,2002,23944
3044,Lithuania,EVAP_TSP,2003,30123.2
3045,Lithuania,EVAP_TSP,2004,31170
3046,Lithuania,EVAP_TSP,2005,28100
3047,Lithuania,EVAP_TSP,2006,29538
3048,Lithuania,EVAP_TSP,2007,32759.1
3049,Lithuania,EVAP_TSP,2008,29173
3050,Lithuania,EVAP_TSP,2009,35433
3051,Lithuania,EVAP_TSP,2010,37282
3052,Lithuania,EVAP_TSP,2011,28123
3053,Lithuania,EVAP_TSP,2012,31542
3054,Lithuania,EVAP_TSP,2013,32959
3055,Lithuania,EVAP_TSP,2014,24718.61
3056,Lithuania,EVAP_TSP,2015,25074.68
3057,Lithuania,EVAP_TSP,2016,27685
3058,Lithuania,EVAP_TSP,2017,36033.8
3059,Lithuania,EVAP_TSP,2018,38.533.628
3060,Lithuania,INFL_NBT,1989,0
3061,Lithuania,INFL_NBT,1990,9833
3062,Lithuania,INFL_NBT,1991,8453
3063,Lithuania,INFL_NBT,1992,7196
3064,Lithuania,INFL_NBT,1993,8754
3065,Lithuania,INFL_NBT,1994,11734
3066,Lithuania,INFL_NBT,1995,8481
3067,Lithuania,INFL_NBT,1996,8254
3068,Lithuania,INFL_NBT,1997,7091
3069,Lithuania,INFL_NBT,1998,10046
3070,Lithuania,INFL_NBT,1999,9972
3071,Lithuania,INFL_NBT,2000,7383
3072,Lithuania,INFL_NBT,2001,6813
3073,Lithuania,INFL_NBT,2002,7695
3074,Lithuania,INFL_NBT,2003,6822
3075,Lithuania,INFL_NBT,2004,9030
3076,Lithuania,INFL_NBT,2005,9210
3077,Lithuania,INFL_NBT,2006,8925
3078,Lithuania,INFL_NBT,2007,8363
3079,Lithuania,INFL_NBT,2008,8249
3080,Lithuania,INFL_NBT,2009,8734
3081,Lithuania,INFL_NBT,2010,11517
3082,Lithuania,INFL_NBT,2011,9193
3083,Lithuania,INFL_NBT,2012,8013
3084,Lithuania,INFL_NBT,2013,10345
3085,Lithuania,INFL_NBT,2014,7727.32
3086,Lithuania,INFL_NBT,2015,6630.08
3087,Lithuania,INFL_NBT,2016,9016.48
3088,Lithuania,INFL_NBT,2017,11960
3089,Lithuania,INFL_NBT,2018,8.587.791
3090,Lithuania,INTFL,1989,0
3091,Lithuania,INTFL,1990,20354
3092,Lithuania,INTFL,1991,14179
3093,Lithuania,INTFL,1992,13177
3094,Lithuania,INTFL,1993,14594
3095,Lithuania,INTFL,1994,21293
3096,Lithuania,INTFL,1995,17568
3097,Lithuania,INTFL,1996,10534
3098,Lithuania,INTFL,1997,12805
3099,Lithuania,INTFL,1998,20981
3100,Lithuania,INTFL,1999,16786
3101,Lithuania,INTFL,2000,16786
3102,Lithuania,INTFL,2001,18408
3103,Lithuania,INTFL,2002,16793
3104,Lithuania,INTFL,2003,9981
3105,Lithuania,INTFL,2004,16530
3106,Lithuania,INTFL,2005,15690
3107,Lithuania,INTFL,2006,10104
3108,Lithuania,INTFL,2007,18844
3109,Lithuania,INTFL,2008,14225
3110,Lithuania,INTFL,2009,11438
3111,Lithuania,INTFL,2010,17751
3112,Lithuania,INTFL,2011,16854
3113,Lithuania,INTFL,2012,20056
3114,Lithuania,INTFL,2013,10193
3115,Lithuania,INTFL,2014,16479.06
3116,Lithuania,INTFL,2015,13442.5
3117,Lithuania,INTFL,2016,24300
3118,Lithuania,INTFL,2017,21818.37
3119,Lithuania,INTFL,2018,-2.186.971
3120,Lithuania,OUTFL,1989,0
3121,Lithuania,OUTFL,1990,30177
3122,Lithuania,OUTFL,1991,22632
3123,Lithuania,OUTFL,1992,20373
3124,Lithuania,OUTFL,1993,23348
3125,Lithuania,OUTFL,1994,33027
3126,Lithuania,OUTFL,1995,26049
3127,Lithuania,OUTFL,1996,18788
3128,Lithuania,OUTFL,1997,19896
3129,Lithuania,OUTFL,1998,31027
3130,Lithuania,OUTFL,1999,26758
3131,Lithuania,OUTFL,2000,24169
3132,Lithuania,OUTFL,2001,25221
3133,Lithuania,OUTFL,2002,24480
3134,Lithuania,OUTFL,2003,16803
3135,Lithuania,OUTFL,2004,25560
3136,Lithuania,OUTFL,2005,24890
3137,Lithuania,OUTFL,2006,19029
3138,Lithuania,OUTFL,2007,26876
3139,Lithuania,OUTFL,2008,22474
3140,Lithuania,OUTFL,2009,21072
3141,Lithuania,OUTFL,2010,29268
3142,Lithuania,OUTFL,2011,26047
3143,Lithuania,OUTFL,2012,24449
3144,Lithuania,OUTFL,2013,25789
3145,Lithuania,OUTFL,2014,18275.72
3146,Lithuania,OUTFL,2015,17969.2
3147,Lithuania,OUTFL,2016,24235.95
3148,Lithuania,OUTFL,2017,36242.99
3149,Lithuania,OUTFL,2018,21.669.563
3150,Lithuania,PRECIP,1989,0
3151,Lithuania,PRECIP,1990,52877
3152,Lithuania,PRECIP,1991,39381
3153,Lithuania,PRECIP,1992,40033
3154,Lithuania,PRECIP,1993,46422
3155,Lithuania,PRECIP,1994,46553
3156,Lithuania,PRECIP,1995,46162
3157,Lithuania,PRECIP,1996,34230
3158,Lithuania,PRECIP,1997,44206
3159,Lithuania,PRECIP,1998,55600
3160,Lithuania,PRECIP,1999,41700
3161,Lithuania,PRECIP,2000,39968
3162,Lithuania,PRECIP,2001,50302
3163,Lithuania,PRECIP,2002,40737
3164,Lithuania,PRECIP,2003,40104
3165,Lithuania,PRECIP,2004,47270
3166,Lithuania,PRECIP,2005,43810
3167,Lithuania,PRECIP,2006,39642
3168,Lithuania,PRECIP,2007,51603.1
3169,Lithuania,PRECIP,2008,43398
3170,Lithuania,PRECIP,2009,46871
3171,Lithuania,PRECIP,2010,55033
3172,Lithuania,PRECIP,2011,44977
3173,Lithuania,PRECIP,2012,51598
3174,Lithuania,PRECIP,2013,43152
3175,Lithuania,PRECIP,2014,41197.66
3176,Lithuania,PRECIP,2015,38517.18
3177,Lithuania,PRECIP,2016,51985
3178,Lithuania,PRECIP,2017,57852.17
3179,Lithuania,PRECIP,2018,36.346.657
3180,Lithuania,RFW_RES,1989,0
3181,Lithuania,RFW_RES,1990,30187
3182,Lithuania,RFW_RES,1991,22632
3183,Lithuania,RFW_RES,1992,20373
3184,Lithuania,RFW_RES,1993,23348
3185,Lithuania,RFW_RES,1994,33027
3186,Lithuania,RFW_RES,1995,26049
3187,Lithuania,RFW_RES,1996,18788
3188,Lithuania,RFW_RES,1997,19896
3189,Lithuania,RFW_RES,1998,31027
3190,Lithuania,RFW_RES,1999,26758
3191,Lithuania,RFW_RES,2000,24169
3192,Lithuania,RFW_RES,2001,25213
3193,Lithuania,RFW_RES,2002,24488
3194,Lithuania,RFW_RES,2003,16803
3195,Lithuania,RFW_RES,2004,25560
3196,Lithuania,RFW_RES,2005,24900
3197,Lithuania,RFW_RES,2006,19029
3198,Lithuania,RFW_RES,2007,27207
3199,Lithuania,RFW_RES,2008,22474
3200,Lithuania,RFW_RES,2009,20172
3201,Lithuania,RFW_RES,2010,29268
3202,Lithuania,RFW_RES,2011,26047
3203,Lithuania,RFW_RES,2012,28069
3204,Lithuania,RFW_RES,2013,20538
3205,Lithuania,RFW_RES,2014,24206.38
3206,Lithuania,RFW_RES,2015,20072.58
3207,Lithuania,RFW_RES,2016,33316.48
3208,Lithuania,RFW_RES,2017,33778.37
3209,Lithuania,RFW_RES,2018,6400.82
3210,Luxembourg,EVAP_TSP,1989,0
3211,Luxembourg,EVAP_TSP,1990,1329
3212,Luxembourg,EVAP_TSP,1991,979
3213,Luxembourg,EVAP_TSP,1992,1353
3214,Luxembourg,EVAP_TSP,1993,1338
3215,Luxembourg,EVAP_TSP,1994,1136
3216,Luxembourg,EVAP_TSP,1995,1273
3217,Luxembourg,EVAP_TSP,1996,0
3218,Luxembourg,EVAP_TSP,1997,0
3219,Luxembourg,EVAP_TSP,1998,0
3220,Luxembourg,EVAP_TSP,1999,1153
3221,Luxembourg,EVAP_TSP,2000,0
3222,Luxembourg,EVAP_TSP,2001,0
3223,Luxembourg,EVAP_TSP,2002,0
3224,Luxembourg,EVAP_TSP,2003,0
3225,Luxembourg,EVAP_TSP,2004,0
3226,Luxembourg,EVAP_TSP,2005,0
3227,Luxembourg,EVAP_TSP,2006,0
3228,Luxembourg,EVAP_TSP,2007,0
3229,Luxembourg,EVAP_TSP,2008,1374.3
3230,Luxembourg,EVAP_TSP,2009,1228.7
3231,Luxembourg,EVAP_TSP,2010,0
3232,Luxembourg,EVAP_TSP,2011,0
3233,Luxembourg,EVAP_TSP,2012,0
3234,Luxembourg,EVAP_TSP,2013,0
3235,Luxembourg,EVAP_TSP,2014,0
3236,Luxembourg,EVAP_TSP,2015,0
3237,Luxembourg,EVAP_TSP,2016,0
3238,Luxembourg,EVAP_TSP,2017,0
3239,Luxembourg,EVAP_TSP,2018,0
3240,Luxembourg,INFL_NBT,1989,0
3241,Luxembourg,INFL_NBT,1990,798
3242,Luxembourg,INFL_NBT,1991,608
3243,Luxembourg,INFL_NBT,1992,811
3244,Luxembourg,INFL_NBT,1993,803
3245,Luxembourg,INFL_NBT,1994,694
3246,Luxembourg,INFL_NBT,1995,768
3247,Luxembourg,INFL_NBT,1996,0
3248,Luxembourg,INFL_NBT,1997,0
3249,Luxembourg,INFL_NBT,1998,0
3250,Luxembourg,INFL_NBT,1999,694
3251,Luxembourg,INFL_NBT,2000,0
3252,Luxembourg,INFL_NBT,2001,0
3253,Luxembourg,INFL_NBT,2002,0
3254,Luxembourg,INFL_NBT,2003,0
3255,Luxembourg,INFL_NBT,2004,0
3256,Luxembourg,INFL_NBT,2005,0
3257,Luxembourg,INFL_NBT,2006,0
3258,Luxembourg,INFL_NBT,2007,0
3259,Luxembourg,INFL_NBT,2008,0
3260,Luxembourg,INFL_NBT,2009,0
3261,Luxembourg,INFL_NBT,2010,0
3262,Luxembourg,INFL_NBT,2011,0
3263,Luxembourg,INFL_NBT,2012,0
3264,Luxembourg,INFL_NBT,2013,0
3265,Luxembourg,INFL_NBT,2014,0
3266,Luxembourg,INFL_NBT,2015,0
3267,Luxembourg,INFL_NBT,2016,0
3268,Luxembourg,INFL_NBT,2017,0
3269,Luxembourg,INFL_NBT,2018,0
3270,Luxembourg,INTFL,1989,0
3271,Luxembourg,INTFL,1990,1003
3272,Luxembourg,INTFL,1991,738
3273,Luxembourg,INTFL,1992,1021
3274,Luxembourg,INTFL,1993,1010
3275,Luxembourg,INTFL,1994,857
3276,Luxembourg,INTFL,1995,961
3277,Luxembourg,INTFL,1996,0
3278,Luxembourg,INTFL,1997,0
3279,Luxembourg,INTFL,1998,0
3280,Luxembourg,INTFL,1999,870
3281,Luxembourg,INTFL,2000,0
3282,Luxembourg,INTFL,2001,0
3283,Luxembourg,INTFL,2002,0
3284,Luxembourg,INTFL,2003,0
3285,Luxembourg,INTFL,2004,0
3286,Luxembourg,INTFL,2005,0
3287,Luxembourg,INTFL,2006,0
3288,Luxembourg,INTFL,2007,0
3289,Luxembourg,INTFL,2008,1036.8
3290,Luxembourg,INTFL,2009,926.9
3291,Luxembourg,INTFL,2010,1917.5
3292,Luxembourg,INTFL,2011,1508.4
3293,Luxembourg,INTFL,2012,0
3294,Luxembourg,INTFL,2013,0
3295,Luxembourg,INTFL,2014,0
3296,Luxembourg,INTFL,2015,0
3297,Luxembourg,INTFL,2016,0
3298,Luxembourg,INTFL,2017,0
3299,Luxembourg,INTFL,2018,0
3300,Luxembourg,OUTFL,1989,0
3301,Luxembourg,OUTFL,1990,0
3302,Luxembourg,OUTFL,1991,0
3303,Luxembourg,OUTFL,1992,0
3304,Luxembourg,OUTFL,1993,0
3305,Luxembourg,OUTFL,1994,0
3306,Luxembourg,OUTFL,1995,0
3307,Luxembourg,OUTFL,1996,0
3308,Luxembourg,OUTFL,1997,0
3309,Luxembourg,OUTFL,1998,0
3310,Luxembourg,OUTFL,1999,1564
3311,Luxembourg,OUTFL,2000,0
3312,Luxembourg,OUTFL,2001,0
3313,Luxembourg,OUTFL,2002,0
3314,Luxembourg,OUTFL,2003,0
3315,Luxembourg,OUTFL,2004,0
3316,Luxembourg,OUTFL,2005,0
3317,Luxembourg,OUTFL,2006,0
3318,Luxembourg,OUTFL,2007,0
3319,Luxembourg,OUTFL,2008,0
3320,Luxembourg,OUTFL,2009,0
3321,Luxembourg,OUTFL,2010,0
3322,Luxembourg,OUTFL,2011,0
3323,Luxembourg,OUTFL,2012,0
3324,Luxembourg,OUTFL,2013,0
3325,Luxembourg,OUTFL,2014,0
3326,Luxembourg,OUTFL,2015,0
3327,Luxembourg,OUTFL,2016,0
3328,Luxembourg,OUTFL,2017,0
3329,Luxembourg,OUTFL,2018,0
3330,Luxembourg,PRECIP,1989,2299.5
3331,Luxembourg,PRECIP,1990,2332
3332,Luxembourg,PRECIP,1991,1717
3333,Luxembourg,PRECIP,1992,2374
3334,Luxembourg,PRECIP,1993,2348
3335,Luxembourg,PRECIP,1994,1993
3336,Luxembourg,PRECIP,1995,2234
3337,Luxembourg,PRECIP,1996,0
3338,Luxembourg,PRECIP,1997,0
3339,Luxembourg,PRECIP,1998,0
3340,Luxembourg,PRECIP,1999,2023
3341,Luxembourg,PRECIP,2000,0
3342,Luxembourg,PRECIP,2001,0
3343,Luxembourg,PRECIP,2002,0
3344,Luxembourg,PRECIP,2003,0
3345,Luxembourg,PRECIP,2004,0
3346,Luxembourg,PRECIP,2005,0
3347,Luxembourg,PRECIP,2006,0
3348,Luxembourg,PRECIP,2007,0
3349,Luxembourg,PRECIP,2008,2411.1
3350,Luxembourg,PRECIP,2009,2155.6
3351,Luxembourg,PRECIP,2010,1917.5
3352,Luxembourg,PRECIP,2011,1508.4
3353,Luxembourg,PRECIP,2012,0
3354,Luxembourg,PRECIP,2013,0
3355,Luxembourg,PRECIP,2014,0
3356,Luxembourg,PRECIP,2015,0
3357,Luxembourg,PRECIP,2016,0
3358,Luxembourg,PRECIP,2017,0
3359,Luxembourg,PRECIP,2018,0
3360,Luxembourg,RFW_RES,1989,0
3361,Luxembourg,RFW_RES,1990,1801
3362,Luxembourg,RFW_RES,1991,1346
3363,Luxembourg,RFW_RES,1992,1832
3364,Luxembourg,RFW_RES,1993,1813
3365,Luxembourg,RFW_RES,1994,1551
3366,Luxembourg,RFW_RES,1995,1729
3367,Luxembourg,RFW_RES,1996,0
3368,Luxembourg,RFW_RES,1997,0
3369,Luxembourg,RFW_RES,1998,0
3370,Luxembourg,RFW_RES,1999,1564
3371,Luxembourg,RFW_RES,2000,0
3372,Luxembourg,RFW_RES,2001,0
3373,Luxembourg,RFW_RES,2002,0
3374,Luxembourg,RFW_RES,2003,0
3375,Luxembourg,RFW_RES,2004,0
3376,Luxembourg,RFW_RES,2005,0
3377,Luxembourg,RFW_RES,2006,0
3378,Luxembourg,RFW_RES,2007,0
3379,Luxembourg,RFW_RES,2008,1036.8
3380,Luxembourg,RFW_RES,2009,926.9
3381,Luxembourg,RFW_RES,2010,1917.5
3382,Luxembourg,RFW_RES,2011,1508.4
3383,Luxembourg,RFW_RES,2012,0
3384,Luxembourg,RFW_RES,2013,0
3385,Luxembourg,RFW_RES,2014,0
3386,Luxembourg,RFW_RES,2015,0
3387,Luxembourg,RFW_RES,2016,0
3388,Luxembourg,RFW_RES,2017,0
3389,Luxembourg,RFW_RES,2018,0
3390,Latvia,EVAP_TSP,1989,24203
3391,Latvia,EVAP_TSP,1990,26987
3392,Latvia,EVAP_TSP,1991,23248
3393,Latvia,EVAP_TSP,1992,20121
3394,Latvia,EVAP_TSP,1993,28084
3395,Latvia,EVAP_TSP,1994,21982
3396,Latvia,EVAP_TSP,1995,26033
3397,Latvia,EVAP_TSP,1996,21285
3398,Latvia,EVAP_TSP,1997,24510
3399,Latvia,EVAP_TSP,1998,24187.5
3400,Latvia,EVAP_TSP,1999,25800
3401,Latvia,EVAP_TSP,2000,24259
3402,Latvia,EVAP_TSP,2001,30492
3403,Latvia,EVAP_TSP,2002,11949
3404,Latvia,EVAP_TSP,2003,10334
3405,Latvia,EVAP_TSP,2004,30315
3406,Latvia,EVAP_TSP,2005,30315
3407,Latvia,EVAP_TSP,2006,26061
3408,Latvia,EVAP_TSP,2007,26245
3409,Latvia,EVAP_TSP,2008,28162
3410,Latvia,EVAP_TSP,2009,26767
3411,Latvia,EVAP_TSP,2010,24075
3412,Latvia,EVAP_TSP,2011,27488
3413,Latvia,EVAP_TSP,2012,24208
3414,Latvia,EVAP_TSP,2013,20414
3415,Latvia,EVAP_TSP,2014,21239
3416,Latvia,EVAP_TSP,2015,20165
3417,Latvia,EVAP_TSP,2016,21308
3418,Latvia,EVAP_TSP,2017,27017
3419,Latvia,EVAP_TSP,2018,25417
3420,Latvia,INFL_NBT,1989,22241
3421,Latvia,INFL_NBT,1990,27106
3422,Latvia,INFL_NBT,1991,19740
3423,Latvia,INFL_NBT,1992,14760
3424,Latvia,INFL_NBT,1993,17350
3425,Latvia,INFL_NBT,1994,21250
3426,Latvia,INFL_NBT,1995,19072
3427,Latvia,INFL_NBT,1996,12036
3428,Latvia,INFL_NBT,1997,17840
3429,Latvia,INFL_NBT,1998,27010
3430,Latvia,INFL_NBT,1999,19185
3431,Latvia,INFL_NBT,2000,16742
3432,Latvia,INFL_NBT,2001,16808
3433,Latvia,INFL_NBT,2002,15239
3434,Latvia,INFL_NBT,2003,11809
3435,Latvia,INFL_NBT,2004,18267
3436,Latvia,INFL_NBT,2005,18150
3437,Latvia,INFL_NBT,2006,15476
3438,Latvia,INFL_NBT,2007,16167
3439,Latvia,INFL_NBT,2008,17165
3440,Latvia,INFL_NBT,2009,19984
3441,Latvia,INFL_NBT,2010,21156
3442,Latvia,INFL_NBT,2011,17542
3443,Latvia,INFL_NBT,2012,21259
3444,Latvia,INFL_NBT,2013,17717
3445,Latvia,INFL_NBT,2014,10106
3446,Latvia,INFL_NBT,2015,9688
3447,Latvia,INFL_NBT,2016,13847
3448,Latvia,INFL_NBT,2017,23381
3449,Latvia,INFL_NBT,2018,13516
3450,Latvia,INTFL,1989,18749
3451,Latvia,INTFL,1990,27591
3452,Latvia,INTFL,1991,20220
3453,Latvia,INTFL,1992,21280
3454,Latvia,INTFL,1993,17580
3455,Latvia,INTFL,1994,21680
3456,Latvia,INTFL,1995,20084
3457,Latvia,INTFL,1996,15280
3458,Latvia,INTFL,1997,23517
3459,Latvia,INTFL,1998,25800.5
3460,Latvia,INTFL,1999,15384
3461,Latvia,INTFL,2000,18370
3462,Latvia,INTFL,2001,20210
3463,Latvia,INTFL,2002,25892
3464,Latvia,INTFL,2003,31389
3465,Latvia,INTFL,2004,14440
3466,Latvia,INTFL,2005,11901
3467,Latvia,INTFL,2006,8497
3468,Latvia,INTFL,2007,22334
3469,Latvia,INTFL,2008,19711
3470,Latvia,INTFL,2009,21160
3471,Latvia,INTFL,2010,30223
3472,Latvia,INTFL,2011,14644
3473,Latvia,INTFL,2012,24287
3474,Latvia,INTFL,2013,20227
3475,Latvia,INTFL,2014,27317
3476,Latvia,INTFL,2015,18687
3477,Latvia,INTFL,2016,29702
3478,Latvia,INTFL,2017,22285
3479,Latvia,INTFL,2018,4782
3480,Latvia,OUTFL,1989,40990
3481,Latvia,OUTFL,1990,54697
3482,Latvia,OUTFL,1991,39960
3483,Latvia,OUTFL,1992,36040
3484,Latvia,OUTFL,1993,34930
3485,Latvia,OUTFL,1994,42930
3486,Latvia,OUTFL,1995,39156
3487,Latvia,OUTFL,1996,25010
3488,Latvia,OUTFL,1997,37660
3489,Latvia,OUTFL,1998,53280
3490,Latvia,OUTFL,1999,42250
3491,Latvia,OUTFL,2000,35850
3492,Latvia,OUTFL,2001,37830
3493,Latvia,OUTFL,2002,32665
3494,Latvia,OUTFL,2003,23143
3495,Latvia,OUTFL,2004,35724
3496,Latvia,OUTFL,2005,33747
3497,Latvia,OUTFL,2006,26560
3498,Latvia,OUTFL,2007,32070
3499,Latvia,OUTFL,2008,33108
3500,Latvia,OUTFL,2009,35924
3501,Latvia,OUTFL,2010,41149
3502,Latvia,OUTFL,2011,35880
3503,Latvia,OUTFL,2012,42575
3504,Latvia,OUTFL,2013,34154
3505,Latvia,OUTFL,2014,22096
3506,Latvia,OUTFL,2015,21931
3507,Latvia,OUTFL,2016,29504
3508,Latvia,OUTFL,2017,48258
3509,Latvia,OUTFL,2018,26665
3510,Latvia,PRECIP,1989,42952
3511,Latvia,PRECIP,1990,54578
3512,Latvia,PRECIP,1991,43468
3513,Latvia,PRECIP,1992,41401
3514,Latvia,PRECIP,1993,45664
3515,Latvia,PRECIP,1994,43662
3516,Latvia,PRECIP,1995,46117
3517,Latvia,PRECIP,1996,36565
3518,Latvia,PRECIP,1997,48027
3519,Latvia,PRECIP,1998,49988
3520,Latvia,PRECIP,1999,41184
3521,Latvia,PRECIP,2000,42629
3522,Latvia,PRECIP,2001,50702
3523,Latvia,PRECIP,2002,37841
3524,Latvia,PRECIP,2003,41723
3525,Latvia,PRECIP,2004,44755
3526,Latvia,PRECIP,2005,42216
3527,Latvia,PRECIP,2006,34558
3528,Latvia,PRECIP,2007,48579
3529,Latvia,PRECIP,2008,47873
3530,Latvia,PRECIP,2009,47927
3531,Latvia,PRECIP,2010,54298
3532,Latvia,PRECIP,2011,42132
3533,Latvia,PRECIP,2012,48495
3534,Latvia,PRECIP,2013,40641
3535,Latvia,PRECIP,2014,48556
3536,Latvia,PRECIP,2015,38852
3537,Latvia,PRECIP,2016,51010
3538,Latvia,PRECIP,2017,49302
3539,Latvia,PRECIP,2018,30199
3540,Latvia,RFW_RES,1989,40990
3541,Latvia,RFW_RES,1990,54697
3542,Latvia,RFW_RES,1991,39960
3543,Latvia,RFW_RES,1992,36040
3544,Latvia,RFW_RES,1993,34930
